Product;Brands;Sub-Brands;Objective;Month;Platform;Tier;KOL Name;Category;Link Post;;;Followers Number;Actual Spends (IDR);Reach;Views;Likes;Comments;Share;ER;ER Views (%);VR (%);CPV (Rp)
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;glazellacurry;Family; https://vt.tiktok.com/ZSmVSxyCQ/;;;4338;890000;3000;3267;50;0;1;1,18%;1,56%;75,31%;272,4211815
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;gnandriani ;Family;https://vt.tiktok.com/ZSm4TKMcR/;;;2537;890000;277;560;213;69;18;11,82%;53,57%;22,07%;1589,285714
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;lukiwidianita3;Family;https://vt.tiktok.com/ZSmgMqkPS/;;;2993;890000;68;116;4;0;1;0,17%;4,31%;3,88%;7672,413793
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;nfillhazzar;Family;https://vt.tiktok.com/ZSmqnFJaN/;;;5488;890000;71;135;2;0;1;0,05%;2,22%;2,46%;6592,592593
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;nov_gws;Family;https://vt.tiktok.com/ZSmpRopvU/;;;16300;890000;181;266;21;17;12;0,31%;18,80%;1,63%;3345,864662
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;momarsyad.yusuf;Family;https://vt.tiktok.com/ZSmgXyNjN/;;;3900;890000;463;1280;113;5;7;3,21%;9,77%;32,82%;695,3125
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;Aliaamira;Family;https://vt.tiktok.com/ZSmgDtP42/;;;2000;890000;90;95;9;8;0;0,85%;17,89%;4,75%;9368,421053
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;Irlinnads;Family;https://vt.tiktok.com/ZSmg5GYJE/;;;2645;890000;195;394;43;18;6;2,53%;17,01%;14,90%;2258,883249
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;honeylemonmanis;Family;https://vt.tiktok.com/ZSmGRq2su/;;;1181;890000;184;280;1;0;1;0,17%;0,71%;23,71%;3178,571429
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;ayyrahomee;Family;https://vt.tiktok.com/ZSmGFtEqV/;;;2810;890000;398;643;16;0;0;0,57%;2,49%;22,88%;1384,136858
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;amighonee;Family;https://vt.tiktok.com/ZSmswSQkF/;;;16100;890000;2100;2295;107;10;69;1,16%;8,10%;14,25%;387,7995643
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;tanita24_;Family;https://vt.tiktok.com/ZSmsw8Ydu/;;;12600;890000;530;845;160;36;1;1,56%;23,31%;6,71%;1053,254438
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;Ratih.diningsih;Family;https://vt.tiktok.com/ZSmsUcs7w/;;;10600;890000;952;1213;51;5;16;0,68%;5,94%;11,44%;733,7180544
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;Riskisafira27;Family;https://vt.tiktok.com/ZSmGJmh3X/;;;22300;890000;1100;1632;390;23;9;1,89%;25,86%;7,32%;545,3431373
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;indaharsita4;Family;https://vt.tiktok.com/ZSmGdv7HW/;;;1886;890000;149;149;9;3;1;0,69%;8,72%;7,90%;5973,154362
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;r.candranurmalita;Family;https://vt.tiktok.com/ZSmsWHmKw/;;;2700;890000;270;293;12;0;0;0,44%;4,10%;10,85%;3037,542662
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;mardhamae_;Family;https://vt.tiktok.com/ZSmsgrJyh/;;;1721;890000;90;131;57;21;2;4,65%;61,07%;7,61%;6793,89313
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;Tanisha294;Family;https://vt.tiktok.com/ZSmGNCT1Y/;;;3500;890000;142;255;30;25;12;1,91%;26,27%;7,29%;3490,196078
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;naura_faeyza;Family;https://vt.tiktok.com/ZSmsKN5pq/;;;3145;890000;111;2369;423;36;225;21,75%;28,87%;75,33%;375,6859434
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;momshireen_;Family;https://vt.tiktok.com/ZSmG8pgU5/;;;9780;890000;41;52;2;0;0;0,02%;3,85%;0,53%;17115,38462
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;Vellaping;Family;https://vt.tiktok.com/ZSmtK7ttD/;;;15600;890000;38;71;1;0;0;0,01%;1,41%;0,46%;12535,21127
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;Zavierammaralfatih ;Family;https://vt.tiktok.com/ZSmnxyPY3/;;;15000;890000;164;246;256;0;95;2,34%;142,68%;1,64%;3617,886179
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;aziellaa0 ;Family;https://vt.tiktok.com/ZSmnD5nSq/;;;1125;890000;152;152;31;0;0;2,76%;20,39%;13,51%;5855,263158
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;Wulansarii135;Family;https://vt.tiktok.com/ZSmnPvxAu/;;;5424;890000;160;280;4;0;1;0,09%;1,79%;5,16%;3178,571429
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;mimah.hanan;Family;https://vt.tiktok.com/ZSmnD7jVW/;;;12500;890000;122;186;96;0;3;0,79%;53,23%;1,49%;4784,946237
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;coraimawiwellsaka ;Family;https://vt.tiktok.com/ZSmWj2Fe5/;;;10600;890000;177;246;30;25;9;0,60%;26,02%;2,32%;3617,886179
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;Innereview;Family;https://vt.tiktok.com/ZSmWygGGB/;;;34000;890000;161;303;21;21;11;0,16%;17,49%;0,89%;2937,293729
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;aayuanjani9;Family;https://vt.tiktok.com/ZSmWMXLtt/;;;15717;890000;1800;2447;99;2;0;0,64%;4,13%;15,57%;363,7106661
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;Murnidwikartika8;Family;https://vt.tiktok.com/ZSmnc5bQc/;;;45979;890000;1077;1077;24;33;34;0,20%;8,45%;2,34%;826,369545
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;nagi.shaq;Family;https://vt.tiktok.com/ZSmWjcjXy/;;;21000;890000;1700;2125;91;18;17;0,60%;5,93%;10,12%;418,8235294
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;Mvhiee_23;Family;https://vt.tiktok.com/ZSmtpMS5b/;;;10809;890000;64;110;4;1;1;0,06%;5,45%;1,02%;8090,909091
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;Pelitanadya ;Family;https://vt.tiktok.com/ZSmWksAaU/;;;18592;890000;383;565;19;0;5;0,13%;4,25%;3,04%;1575,221239
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;pujihidayatimahendra;Family;https://vt.tiktok.com/ZSmnaK2Su/;;;17000;890000;8300;12676;438;13;12;2,72%;3,65%;74,56%;70,21142316
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;diodanregan;Family;https://vt.tiktok.com/ZSmnX4CYU/;;;2550;890000;78;147;6;0;0;0,24%;4,08%;5,76%;6054,421769
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;diahayupp_ ;Family;https://vt.tiktok.com/ZSmWjJN2X/;;;4100;890000;92;151;26;16;24;1,61%;43,71%;3,68%;5894,039735
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;ci_lan;Family;https://vt.tiktok.com/ZSmWy8seL/;;;7600;890000;202;307;21;16;7;0,58%;14,33%;4,04%;2899,022801
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;geeyza06;Family;https://vt.tiktok.com/ZSmncDDft/;;;6725;890000;315;526;14;0;0;0,21%;2,66%;7,82%;1692,015209
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;rindraprameswari;Family;https://vt.tiktok.com/ZSmW2GPYJ/;;;2013;890000;163;224;71;1;1;3,63%;32,59%;11,13%;3973,214286
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;novinurfardiyawati;Family;https://vt.tiktok.com/ZSmnPoWjx/;;;7000;890000;728;1425;540;58;51;9,27%;45,54%;20,36%;624,5614035
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;sabiilarahma ;Family;https://vt.tiktok.com/ZSmnXAWvh/;;;5713;890000;60;82;12;0;0;0,21%;14,63%;1,44%;10853,65854
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;Asvarsene;Family;https://vt.tiktok.com/ZSm7aBshg/;;;1337;890000;81;81;5;10;8;1,72%;28,40%;6,06%;10987,65432
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;Alesha.zahiira;Family;https://vt.tiktok.com/ZSmnjWbxR/;;;3950;890000;191;572;13;0;1;0,35%;2,45%;14,48%;1555,944056
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;suciaulia;Family;https://vt.tiktok.com/ZSmn2Ek4B/;;;1390;890000;3100;3652;74;29;24;9,14%;3,48%;262,73%;243,7020811
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;debbyledianaa ;Family;https://vt.tiktok.com/ZSuJdGQTw/;;;31300;890000;2662;2662;9;0;2;0,04%;0,41%;8,50%;334,3350864
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;Praditaindah22;Family;https://vt.tiktok.com/ZSm74xckd/;;;29800;890000;202;202;13;12;13;0,13%;18,81%;0,68%;4405,940594
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;Mommydita2;Family;https://vt.tiktok.com/ZSmvGmdcu/;;;10500;890000;171;213;73;17;4;0,90%;44,13%;2,03%;4178,403756
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;sishannt;Family;https://vt.tiktok.com/ZSujjsCVw/;;;1183;890000;35;85;6;2;4;1,01%;14,12%;7,19%;10470,58824
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;adeinespurba;Family;https://vt.tiktok.com/ZSujeQWhn/;;;1829;890000;149;267;2;0;1;0,16%;1,12%;14,60%;3333,333333
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;adellia_aura;Family;https://vt.tiktok.com/ZSujREsKB/;;;10500;890000;1000;1355;128;24;22;1,66%;12,84%;12,90%;656,8265683
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;lisadestrianiii;Family;https://vt.tiktok.com/ZSuj2Eqf9/;;;14000;890000;2100;2298;105;0;1;0,76%;4,61%;16,41%;387,2932985
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;addindamp;Family;https://vt.tiktok.com/ZSujhpPcg/;;;1500;890000;82;128;5;0;1;0,40%;4,69%;8,53%;6953,125
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;Arsyilasenjahumaira;Family;https://vt.tiktok.com/ZSujuNukP/;;;2510;890000;259;308;8;2;23;1,31%;10,71%;12,27%;2889,61039
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;mamaduosa;Family;https://vt.tiktok.com/ZSu6hDgQC/;;;1511;890000;416;2029;161;0;4;10,92%;8,13%;134,28%;438,639724
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;Istrimutasi;Family;https://vt.tiktok.com/ZSujMdCF5/;;;1600;890000;105;146;6;1;1;0,50%;5,48%;9,13%;6095,890411
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;Kellydwy;Family;https://vt.tiktok.com/ZSurwy4w5/;;;2311;890000;93;1261;301;0;0;13,02%;23,87%;54,57%;705,7890563
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;Agnezkristi;Family;https://vt.tiktok.com/ZSur8rXF9/;;;12000;890000;1500;1747;52;2;0;0,45%;3,09%;14,56%;509,4447624
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;elvirafrn;Family;https://vt.tiktok.com/ZSurHpLH5/;;;13220;890000;2800;2823;85;0;1;0,65%;3,05%;21,35%;315,267446
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;bundazkastha;Family;https://vt.tiktok.com/ZSuh2Jdm8/;;;12000;890000;1500;4210;421;23;4;3,73%;10,64%;35,08%;211,4014252
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;Nessaandson;Family;https://vt.tiktok.com/ZSurtxv3X/;;;11500;890000;199;382;3;2;1;0,05%;1,57%;3,32%;2329,842932
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;reviewbypinkan;Family;https://vt.tiktok.com/ZSur2A22U/;;;16300;890000;1500;1923;97;5;12;0,70%;5,93%;11,80%;462,8185127
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;husnul.mursyeed;Family;https://vt.tiktok.com/ZSuhNEKRp/;;;3800;890000;159;293;6;2;14;0,58%;7,51%;7,71%;3037,542662
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;mamayay91;Family;https://vt.tiktok.com/ZSurLNmWo/;;;1242;890000;194;194;34;23;64;9,74%;62,37%;15,62%;4587,628866
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;Myccoo;Family;https://vt.tiktok.com/ZSuBBWYU6/;;;1700;890000;300;300;10;0;0;0,59%;3,33%;17,65%;2966,666667
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;ayuanggunleo;Family;https://vt.tiktok.com/ZSuBemUrV/;;;24900;890000;1500;1858;67;12;5;0,34%;4,52%;7,46%;479,0096878
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;Sakhies_;Family;https://vt.tiktok.com/ZSuk7qQnB/;;;1280;890000;79;147;3;0;1;0,31%;2,72%;11,48%;6054,421769
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;rsdnft ;Family;https://vt.tiktok.com/ZSukg2f9c/;;;9998;890000;75;127;4;0;1;0,05%;3,94%;1,27%;7007,874016
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;Rinaph18;Family;https://vt.tiktok.com/ZSuBaEKoU/;;;1200;890000;2000;2104;2;0;0;0,17%;0,10%;175,33%;423,0038023
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;Malamilimilu;Family;https://vt.tiktok.com/ZSuC9qS2W/;;;1008;890000;116;196;2;0;1;0,30%;1,53%;19,44%;4540,816327
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;aksarabuna;Family;https://vt.tiktok.com/ZSuD5EQkT/;;;1580;890000;165;350;5;0;0;0,32%;1,43%;22,15%;2542,857143
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;sprinkleofrainn ;Family;https://vt.tiktok.com/ZSuDLeVfS/;;;1100;890000;40;75;3;0;0;0,27%;4,00%;6,82%;11866,66667
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;bambilbul;Family;https://vt.tiktok.com/ZSuAPxoDm/;;;1320;890000;93;819;5;4;2;0,83%;1,34%;62,05%;1086,691087
PHG;Imunped;Imunped;Consideration;Nov-26;TikTok;Nano;amihnyakyara;Family;https://vt.tiktok.com/ZSmXTAtYj/;;;5800;890000;214;443;103;0;1;1,79%;23,48%;7,64%;2009,029345
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;ikapujip;Family;https://vt.tiktok.com/ZSuBu1Lsp/;;;12700;890000;123;202;10;8;12;0,24%;14,85%;1,59%;4405,940594
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;vnkrsn_;Family;https://vt.tiktok.com/ZSuBKJARU/;;;11000;890000;1300;1509;178;25;23;2,05%;14,98%;13,72%;589,7945659
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;keenanxabirrugavinsky ;Family;https://vt.tiktok.com/ZSuBQTwx8/;;;21900;890000;483;566;45;0;0;0,21%;7,95%;2,58%;1572,438163
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;deeeeeph;Family;https://vt.tiktok.com/ZSuBV4Gqp/;;;4923;890000;87;150;4;0;0;0,08%;2,67%;3,05%;5933,333333
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;zeaaa_channel;Family;https://vt.tiktok.com/ZSuBgVgL9/;;;1713;890000;77;111;18;7;14;2,28%;35,14%;6,48%;8018,018018
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;ristammm;Family;https://vt.tiktok.com/ZSuBcqvBD/;;;1254;890000;93;150;10;2;0;0,96%;8,00%;11,96%;5933,333333
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;raqueenza__;Family;https://vt.tiktok.com/ZSuD1aNwx/;;;13700;890000;283;1497;206;67;2;2,01%;18,37%;10,93%;594,5223781
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;arlinirliana;Family;https://vt.tiktok.com/ZSuALsUTU/;;;11700;890000;120;156;95;8;3;0,91%;67,95%;1,33%;5705,128205
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;siringbersama;Family;https://vt.tiktok.com/ZSuSoGuYJ/;;;1966;890000;42;100;8;6;15;1,48%;29,00%;5,09%;8900
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;Bubuexa;Family;https://vt.tiktok.com/ZSuAbgqse/;;;1486;890000;104;368;9;3;1;0,87%;3,53%;24,76%;2418,478261
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;myprincess_aleena;Family;https://vt.tiktok.com/ZSuAk7LQF/;;;5098;890000;198;298;15;0;4;0,37%;6,38%;5,85%;2986,577181
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;akuaissss ;Family;https://vt.tiktok.com/ZSuAbFRp2/;;;1848;890000;85;131;14;20;3;2,00%;28,24%;7,09%;6793,89313
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;ibuukshaka;Family;https://vt.tiktok.com/ZSuuYXXw8/;;;1160;890000;409;495;21;0;1;1,90%;4,44%;42,67%;1797,979798
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;si.fika;Family;https://vt.tiktok.com/ZSuA14GSy/;;;2700;890000;166;2025;134;0;0;4,96%;6,62%;75,00%;439,5061728
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;Farahadeliapuspita ;Family;https://vt.tiktok.com/ZSuUaG1gg/;;;10400;890000;63;1177;146;27;6;1,72%;15,21%;11,32%;756,1597281
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;al_fazzaaquafishshop;Family;https://vt.tiktok.com/ZSuyN1Ko1/;;;11300;890000;131;1778;128;6;287;3,73%;23,68%;15,73%;500,5624297
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;Umima.daily;Family;https://vt.tiktok.com/ZSuyrFC5B/;;;1586;890000;101;187;6;1;0;0,44%;3,74%;11,79%;4759,358289
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;widhariw;Family;https://vt.tiktok.com/ZSufrUrNh/;;;3120;890000;3700;4027;131;0;0;4,20%;3,25%;129,07%;221,0081947
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;octa.scrunchymom@gmail.com;Family;https://vt.tiktok.com/ZSuym4u7V/;;;9090;890000;256;352;4;3;2;0,10%;2,56%;3,87%;2528,409091
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;Rantyka.dl;Family;https://vt.tiktok.com/ZSuyLwvgh/;;;1020;890000;78;171;19;11;3;3,24%;19,30%;16,76%;5204,678363
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;rulma.family;Family;https://vt.tiktok.com/ZSuUwJoww/;;;2503;890000;69;135;14;10;14;1,52%;28,15%;5,39%;6592,592593
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;merlitadesliani26;Family;https://vt.tiktok.com/ZSuyWhrVP/;;;2580;890000;3500;4014;164;20;18;7,83%;5,03%;155,58%;221,7239661
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;Una2201 ;Family;https://vt.tiktok.com/ZSuPBt6DH/;;;10400;890000;48;75;2;0;1;0,03%;4,00%;0,72%;11866,66667
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;justmeandme_12;Family;https://vt.tiktok.com/ZSufghrkv/;;;11500;890000;31;843;22;0;4;0,23%;3,08%;7,33%;1055,753262
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;hudAfia;Family;https://vt.tiktok.com/ZSuPgCXNW/;;;11300;890000;100;196;3;0;1;0,04%;2,04%;1,73%;4540,816327
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;auditialintang;Family;https://vt.tiktok.com/ZSu5p5wKq/;;;11200;890000;675;806;47;1;6;0,48%;6,70%;7,20%;1104,218362
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;Zaralubis_;Family;https://vt.tiktok.com/ZSuf3FDwL/;;;1670;890000;42;115;3;0;0;0,18%;2,61%;6,89%;7739,130435
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;vindaerryana;Family;https://vt.tiktok.com/ZSu5pH77F/;;;1000;890000;1000;1553;26;28;2;5,60%;3,61%;155,30%;573,0843529
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;Sittynurhalimah ;Family;https://vt.tiktok.com/ZSuPd5Mcr/;;;2980;890000;509;1015;15;10;3;0,94%;2,76%;34,06%;876,8472906
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;Genta1803;Family;https://vt.tiktok.com/ZSu5rVGKg/;;;5335;890000;57;95;1;0;0;0,02%;1,05%;1,78%;9368,421053
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;Uswah1806;Family;https://vt.tiktok.com/ZSuavm6Gu/;;;15000;890000;1100;2127;93;1;4;0,65%;4,61%;14,18%;418,4297132
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;Rumahrania;Family;https://vt.tiktok.com/ZSuaf42hD/;;;12556;890000;27;75;26;26;25;0,61%;102,67%;0,60%;11866,66667
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;retnoismii;Family;https://vt.tiktok.com/ZSumWLhpN/;;;3245;890000;89;203;12;5;14;0,96%;15,27%;6,26%;4384,236453
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;Nina.aljufri;Family;https://vt.tiktok.com/ZSuatsMSf/ ;;;1126;890000;78;192;9;0;2;0,98%;5,73%;17,05%;4635,416667
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;Mamijihanee;Family;https://vt.tiktok.com/ZSumK7avq/;;;1711;890000;407;704;12;0;1;0,76%;1,85%;41,15%;1264,204545
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;aanggikka;Family;https://vt.tiktok.com/ZSuaqjugK/;;;5857;890000;139;400;17;9;5;0,53%;7,75%;6,83%;2225
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;chr_tiness;Family;https://vt.tiktok.com/ZSuaXCPDQ/;;;4166;890000;1600;2756;376;27;7;9,84%;14,88%;66,15%;322,9317852
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;anotherthalia;Family;https://vt.tiktok.com/ZSumoxt4q/;;;6948;890000;1900;5748;237;2;11;3,60%;4,35%;82,73%;154,8364649
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;Sicicisipit;Family;https://vt.tiktok.com/ZSuHobJJT/;;;12300;890000;61;91;4;2;1;0,06%;7,69%;0,74%;9780,21978
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;Hai.av;Family;https://vt.tiktok.com/ZSuH4KoR1/;;;22700;890000;158;490;67;52;1;0,53%;24,49%;2,16%;1816,326531
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;mamauciiiw ;Family;https://vt.tiktok.com/ZSu9yN5r8/;;;20400;890000;111;207;3;0;0;0,01%;1,45%;1,01%;4299,516908
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;Siscsmalinda;Family;https://vt.tiktok.com/ZSuHyUrWD/;;;12588;890000;1900;4341;164;0;0;1,30%;3,78%;34,49%;205,0218844
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;shindycantikaa_;Family;https://vt.tiktok.com/ZSu9Ra4Ss/;;;30900;890000;51;120;15;24;4;0,14%;35,83%;0,39%;7416,666667
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;obrienups;Family;https://vt.tiktok.com/ZSuH3bE8p/;;;31800;890000;3400;4725;616;11;4;1,98%;13,35%;14,86%;188,3597884
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;Huningprastiwi ;Family;https://vt.tiktok.com/ZSuHt2QWQ/;;;20000;890000;345;424;87;25;7;0,60%;28,07%;2,12%;2099,056604
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;Diary.irma ;Family;https://vt.tiktok.com/ZSuHSMT32/;;;14800;890000;36;5720;500;0;0;3,38%;8,74%;38,65%;155,5944056
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;rumayshaa21;Family;https://vt.tiktok.com/ZSuH78aSm/;;;5132;890000;123;236;2;0;0;0,04%;0,85%;4,60%;3771,186441
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;Bukanreview_;Family;https://vt.tiktok.com/ZSu9Lmk7h/;;;5600;890000;313;769;6;0;0;0,11%;0,78%;13,73%;1157,347204
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;Afiniynabilala;Family;https://vt.tiktok.com/ZSuHYMgtG/;;;5100;890000;71;131;2;0;0;0,04%;1,53%;2,57%;6793,89313
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;ayoomega;Family;https://vt.tiktok.com/ZSuHhHKCR/;;;9600;890000;150;1409;186;55;9;2,60%;17,74%;14,68%;631,6536551
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;ibunyasabdajelita;Family;https://vt.tiktok.com/ZSuHKLtD9/;;;1000;890000;147;214;23;4;19;4,60%;21,50%;21,40%;4158,878505
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;mayatriastuti06;Family;https://vt.tiktok.com/ZSuHmPyE3/;;;4480;890000;161;259;8;4;7;0,42%;7,34%;5,78%;3436,293436
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;inipinadeh;Family;https://vt.tiktok.com/ZSmfsohtU/;;;3800;890000;653;1054;98;28;8;3,53%;12,71%;27,74%;844,402277
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;ldytm;Family;https://vt.tiktok.com/ZSmf7c2s6/;;;5751;890000;366;636;28;9;6;0,75%;6,76%;11,06%;1399,371069
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;Wdy.yanti;Family;https://vt.tiktok.com/ZSuqyGtjJ/;;;6155;890000;48;2176;135;1;2;2,24%;6,34%;35,35%;409,0073529
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;sellaarjuna_;Family;https://vt.tiktok.com/ZSmxoJqX5/;;;12500;890000;489;1103;425;329;172;7,41%;83,95%;8,82%;806,8902992
